hour,day_of_week,month,is_weekend,is_peak_hour,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
20,1,5,0,0,0,297.97,0.0,0.0,1,2933
21,1,5,0,0,0,296.29,0.25,0.0,1,2804
21,1,5,0,0,0,296.29,0.25,0.0,1,2804
22,1,5,0,0,0,293.89,0.0,0.0,40,1871
23,1,5,0,0,0,292.3,0.0,0.0,20,1129
0,2,5,0,0,0,291.31,0.0,0.0,1,718
1,2,5,0,0,0,290.84,0.0,0.0,40,454
2,2,5,0,0,0,290.45,0.0,0.0,20,323
3,2,5,0,0,0,290.18,0.6,0.0,40,356
4,2,5,0,0,0,289.98,0.0,0.0,40,912
5,2,5,0,0,0,290.04,0.0,0.0,75,2981
6,2,5,0,0,0,290.12,0.0,0.0,75,6038
7,2,5,0,1,0,290.86,0.0,0.0,90,6658
8,2,5,0,1,0,292.62,0.0,0.0,90,5879
10,2,5,0,0,0,293.58,2.54,0.0,90,4506
10,2,5,0,0,0,292.8,3.3,0.0,90,4506
10,2,5,0,0,0,292.8,3.3,0.0,90,4506
10,2,5,0,0,0,292.8,3.3,0.0,90,4506
11,2,5,0,0,0,292.18,0.51,0.0,75,4885
11,2,5,0,0,0,292.18,0.51,0.0,75,4885
12,2,5,0,0,0,292.56,0.0,0.0,75,4918
14,2,5,0,0,0,293.98,0.0,0.0,75,5295
14,2,5,0,0,0,293.98,0.0,0.0,75,5295
14,2,5,0,0,0,294.42,0.0,0.0,90,5295
14,2,5,0,0,0,294.42,0.0,0.0,90,5295
15,2,5,0,0,0,294.95,0.6,0.0,90,5537
16,2,5,0,1,0,295.79,0.0,0.0,90,6446
18,2,5,0,1,0,296.5,0.0,0.0,75,4603
18,2,5,0,1,0,296.46,0.0,0.0,75,4603
19,2,5,0,0,0,296.37,0.0,0.0,20,3465
20,2,5,0,0,0,295.45,0.0,0.0,20,3140
21,2,5,0,0,0,293.62,0.0,0.0,20,2945
22,2,5,0,0,0,292.99,0.0,0.0,40,2000
23,2,5,0,0,0,291.69,0.0,0.0,1,1696
0,3,5,0,0,0,291.15,0.0,0.0,20,654
1,3,5,0,0,0,291.03,0.0,0.0,40,440
2,3,5,0,0,0,290.97,1.52,0.0,90,301
2,3,5,0,0,0,290.97,1.52,0.0,90,301
2,3,5,0,0,0,290.97,1.52,0.0,90,301
3,3,5,0,0,0,290.79,10.92,0.0,90,356
3,3,5,0,0,0,290.79,10.92,0.0,90,356
3,3,5,0,0,0,290.79,10.92,0.0,90,356
4,3,5,0,0,0,290.14,1.78,0.0,90,1050
4,3,5,0,0,0,290.14,1.78,0.0,90,1050
4,3,5,0,0,0,290.14,1.78,0.0,90,1050
5,3,5,0,0,0,289.64,0.0,0.0,90,3029
5,3,5,0,0,0,289.64,0.0,0.0,90,3029
6,3,5,0,0,0,289.28,0.0,0.0,90,6075
6,3,5,0,0,0,289.28,0.0,0.0,90,6075
7,3,5,0,1,0,289.52,0.0,0.0,90,6983
8,3,5,0,1,0,290.15,0.0,0.0,75,6176
10,3,5,0,0,0,294.01,0.0,0.0,20,4694
10,3,5,0,0,0,293.71,0.0,0.0,20,4694
11,3,5,0,0,0,295.48,0.0,0.0,1,4919
12,3,5,0,0,0,297.06,0.0,0.0,1,5211
14,3,5,0,0,0,298.66,0.0,0.0,20,5311
14,3,5,0,0,0,298.75,0.0,0.0,20,5311
15,3,5,0,0,0,299.47,0.0,0.0,40,5726
16,3,5,0,1,0,299.45,0.0,0.0,40,6352
18,3,5,0,1,0,299.25,0.0,0.0,1,4729
18,3,5,0,1,0,299.02,0.0,0.0,75,4729
19,3,5,0,0,0,298.04,0.0,0.0,90,3724
20,3,5,0,0,0,296.56,0.0,0.0,90,3399
21,3,5,0,0,0,294.27,0.0,0.0,1,3190
22,3,5,0,0,0,293.08,0.0,0.0,1,2621
23,3,5,0,0,0,292.21,0.0,0.0,90,1363
0,4,5,0,0,0,290.93,0.0,0.0,1,786
1,4,5,0,0,0,290.36,0.0,0.0,1,487
2,4,5,0,0,0,290.42,0.0,0.0,90,327
3,4,5,0,0,0,290.93,0.3,0.0,90,382
4,4,5,0,0,0,291.31,0.51,0.0,90,826
5,4,5,0,0,0,291.37,0.0,0.0,90,2651
6,4,5,0,0,0,291.44,0.0,0.0,90,5332
7,4,5,0,1,0,291.63,0.0,0.0,75,6092
8,4,5,0,1,0,291.68,0.0,0.0,90,5165
10,4,5,0,0,0,291.62,1.02,0.0,90,4507
10,4,5,0,0,0,291.62,1.02,0.0,90,4507
10,4,5,0,0,0,291.5,1.4,0.0,90,4507
10,4,5,0,0,0,291.5,1.4,0.0,90,4507
11,4,5,0,0,0,290.73,2.16,0.0,90,4856
11,4,5,0,0,0,290.73,2.16,0.0,90,4856
12,4,5,0,0,0,290.82,0.76,0.0,90,5181
12,4,5,0,0,0,290.82,0.76,0.0,90,5181
12,4,5,0,0,0,290.82,0.76,0.0,90,5181
14,4,5,0,0,0,290.9,0.89,0.0,90,5095
14,4,5,0,0,0,290.9,0.89,0.0,90,5095
14,4,5,0,0,0,290.87,0.89,0.0,90,5095
14,4,5,0,0,0,290.87,0.89,0.0,90,5095
15,4,5,0,0,0,290.82,0.64,0.0,90,5406
15,4,5,0,0,0,290.82,0.64,0.0,90,5406
15,4,5,0,0,0,290.82,0.64,0.0,90,5406
16,4,5,0,1,0,290.92,0.0,0.0,90,5597
16,4,5,0,1,0,290.92,0.0,0.0,90,5597
16,4,5,0,1,0,290.92,0.0,0.0,90,5597
18,4,5,0,1,0,291.38,0.0,0.0,90,4252
18,4,5,0,1,0,291.24,0.0,0.0,90,4252
18,4,5,0,1,0,291.38,0.0,0.0,90,4252
18,4,5,0,1,0,291.24,0.0,0.0,90,4252
18,4,5,0,1,0,291.24,0.0,0.0,90,4252
19,4,5,0,0,0,291.45,0.25,0.0,75,3481
20,4,5,0,0,0,291.04,0.0,0.0,40,2777
21,4,5,0,0,0,290.26,0.0,0.0,75,2901
22,4,5,0,0,0,289.96,0.0,0.0,75,2686
23,4,5,0,0,0,289.65,0.0,0.0,90,1875
0,5,5,1,0,0,289.46,0.0,0.0,90,1452
1,5,5,1,0,0,289.27,0.0,0.0,90,970
1,5,5,1,0,0,289.27,0.0,0.0,90,970
2,5,5,1,0,0,289.19,0.0,0.0,40,910
2,5,5,1,0,0,289.19,0.0,0.0,40,910
3,5,5,1,0,0,288.85,0.0,0.0,40,644
3,5,5,1,0,0,288.85,0.0,0.0,40,644
4,5,5,1,0,0,288.69,0.0,0.0,90,692
5,5,5,1,0,0,288.65,0.0,0.0,90,1106
5,5,5,1,0,0,288.65,0.0,0.0,90,1106
5,5,5,1,0,0,288.65,0.0,0.0,90,1106
6,5,5,1,0,0,288.56,0.0,0.0,90,1498
6,5,5,1,0,0,288.56,0.0,0.0,90,1498
6,5,5,1,0,0,288.56,0.0,0.0,90,1498
7,5,5,1,1,0,288.62,0.0,0.0,90,1994
7,5,5,1,1,0,288.62,0.0,0.0,90,1994
8,5,5,1,1,0,288.95,0.0,0.0,90,1941
10,5,5,1,0,0,289.3,0.0,0.0,90,3587
10,5,5,1,0,0,289.22,0.0,0.0,90,3587
11,5,5,1,0,0,289.97,0.0,0.0,90,4048
12,5,5,1,0,0,290.76,0.0,0.0,90,4213
14,5,5,1,0,0,290.96,0.51,0.0,90,4274
14,5,5,1,0,0,290.96,0.51,0.0,90,4274
14,5,5,1,0,0,290.93,0.76,0.0,90,4274
14,5,5,1,0,0,290.93,0.76,0.0,90,4274
15,5,5,1,0,0,291.03,1.27,0.0,75,4143
15,5,5,1,0,0,291.03,1.27,0.0,75,4143
15,5,5,1,0,0,291.03,1.27,0.0,75,4143
15,5,5,1,0,0,291.03,1.27,0.0,75,4143
16,5,5,1,1,0,290.83,0.51,0.0,90,3941
16,5,5,1,1,0,290.83,0.51,0.0,90,3941
16,5,5,1,1,0,290.83,0.51,0.0,90,3941
16,5,5,1,1,0,290.83,0.51,0.0,90,3941
18,5,5,1,1,0,291.44,0.0,0.0,90,3556
18,5,5,1,1,0,291.44,0.0,0.0,90,3556
18,5,5,1,1,0,291.47,0.0,0.0,75,3556
19,5,5,1,0,0,291.12,0.0,0.0,90,3010
19,5,5,1,0,0,291.12,0.0,0.0,90,3010
20,5,5,1,0,0,290.77,0.0,0.0,90,2598
20,5,5,1,0,0,290.77,0.0,0.0,90,2598
21,5,5,1,0,0,290.54,0.0,0.0,90,2582
22,5,5,1,0,0,290.1,0.0,0.0,1,2668
22,5,5,1,0,0,290.1,0.0,0.0,1,2668
23,5,5,1,0,0,289.79,0.0,0.0,90,2134
23,5,5,1,0,0,289.79,0.0,0.0,90,2134
0,6,5,1,0,0,289.7,0.0,0.0,90,1452
1,6,5,1,0,0,289.69,0.0,0.0,90,1065
2,6,5,1,0,0,289.55,0.0,0.0,90,859
3,6,5,1,0,0,289.37,1.2,0.0,75,398
3,6,5,1,0,0,289.37,1.2,0.0,75,398
3,6,5,1,0,0,289.37,1.2,0.0,75,398
4,6,5,1,0,0,289.16,0.25,0.0,90,379
4,6,5,1,0,0,289.16,0.25,0.0,90,379
5,6,5,1,0,0,289.35,0.0,0.0,90,557
5,6,5,1,0,0,289.35,0.0,0.0,90,557
6,6,5,1,0,0,289.36,0.0,0.0,75,966
6,6,5,1,0,0,289.36,0.0,0.0,75,966
6,6,5,1,0,0,289.36,0.0,0.0,75,966
7,6,5,1,1,0,289.69,0.0,0.0,90,1372
8,6,5,1,1,0,290.04,0.0,0.0,90,1711
10,6,5,1,0,0,292.16,0.0,0.0,75,3307
10,6,5,1,0,0,292.05,0.0,0.0,75,3307
11,6,5,1,0,0,293.72,0.0,0.0,75,3854
12,6,5,1,0,0,295.01,0.0,0.0,75,3997
14,6,5,1,0,0,296.04,0.0,0.0,40,3835
14,6,5,1,0,0,296.61,0.0,0.0,75,3835
15,6,5,1,0,0,296.91,0.0,0.0,75,3769
16,6,5,1,1,0,297.41,0.0,0.0,40,3530
17,6,5,1,1,0,297.85,0.0,0.0,40,3572
18,6,5,1,1,0,297.4,0.0,0.0,40,3250
19,6,5,1,0,0,296.3,0.0,0.0,40,3064
19,6,5,1,0,0,296.3,0.0,0.0,40,3064
20,6,5,1,0,0,294.98,0.0,0.0,40,3012
21,6,5,1,0,0,292.8,0.0,0.0,20,2786
22,6,5,1,0,0,290.29,0.0,0.0,1,2548
23,6,5,1,0,0,289.37,0.0,0.0,1,1782
0,0,5,0,0,1,288.38,0.0,0.0,1,1082
1,0,5,0,0,0,287.57,0.0,0.0,1,607
1,0,5,0,0,0,287.57,0.0,0.0,1,607
2,0,5,0,0,0,287.03,0.0,0.0,1,543
2,0,5,0,0,0,287.03,0.0,0.0,1,543
3,0,5,0,0,0,286.21,0.0,0.0,1,309
3,0,5,0,0,0,286.21,0.0,0.0,1,309
4,0,5,0,0,0,285.51,0.0,0.0,1,293
4,0,5,0,0,0,285.51,0.0,0.0,1,293
5,0,5,0,0,0,285.91,0.0,0.0,1,488
5,0,5,0,0,0,285.91,0.0,0.0,1,488
6,0,5,0,0,0,285.59,0.0,0.0,20,895
6,0,5,0,0,0,285.59,0.0,0.0,20,895
7,0,5,0,1,0,287.66,0.25,0.0,1,1036
7,0,5,0,1,0,287.66,0.25,0.0,1,1036
7,0,5,0,1,0,287.66,0.25,0.0,1,1036
8,0,5,0,1,0,290.2,0.0,0.0,75,1258
10,0,5,0,0,0,295.46,0.0,0.0,75,2614
10,0,5,0,0,0,295.51,0.0,0.0,75,2614
11,0,5,0,0,0,297.56,0.0,0.0,75,3230
12,0,5,0,0,0,298.85,0.0,0.0,40,3551
14,0,5,0,0,0,300.32,0.0,0.0,40,3997
14,0,5,0,0,0,300.28,0.0,0.0,40,3997
15,0,5,0,0,0,300.87,0.0,0.0,40,4001
16,0,5,0,1,0,301.18,0.0,0.0,40,3924
18,0,5,0,1,0,300.59,0.0,0.0,1,3770
18,0,5,0,1,0,300.41,0.0,0.0,1,3770
19,0,5,0,0,0,299.33,0.0,0.0,75,3610
20,0,5,0,0,0,298.22,0.0,0.0,75,2946
21,0,5,0,0,0,296.62,0.0,0.0,75,2650
22,0,5,0,0,0,295.8,0.0,0.0,75,1969
23,0,5,0,0,0,295.16,0.0,0.0,75,1126
0,1,5,0,0,0,294.75,0.0,0.0,75,689
1,1,5,0,0,0,294.04,0.0,0.0,75,468
2,1,5,0,0,0,293.62,0.0,0.0,75,357
3,1,5,0,0,0,292.85,0.0,0.0,75,534
3,1,5,0,0,0,292.85,0.0,0.0,75,534
4,1,5,0,0,0,292.19,0.0,0.0,75,1334
5,1,5,0,0,0,291.74,0.0,0.0,75,3188
6,1,5,0,0,0,291.12,0.0,0.0,75,6223
7,1,5,0,1,0,291.42,0.0,0.0,90,6790
8,1,5,0,1,0,291.46,0.4,0.0,90,5563
10,1,5,0,0,0,291.52,0.0,0.0,90,4368
10,1,5,0,0,0,291.52,0.0,0.0,90,4368
10,1,5,0,0,0,291.48,0.0,0.0,90,4368
10,1,5,0,0,0,291.48,0.0,0.0,90,4368
11,1,5,0,0,0,292.62,0.0,0.0,90,4698
12,1,5,0,0,0,293.41,0.0,0.0,90,4897
14,1,5,0,0,0,294.05,0.0,0.0,90,5383
14,1,5,0,0,0,293.92,0.0,0.0,90,5383
15,1,5,0,0,0,294.21,0.51,0.0,75,5869
16,1,5,0,1,0,294.4,0.0,0.0,75,6396
16,1,5,0,1,0,294.4,0.0,0.0,75,6396
18,1,5,0,1,0,294.94,0.0,0.0,40,4418
18,1,5,0,1,0,294.98,0.0,0.0,75,4418
19,1,5,0,0,0,295.06,0.0,0.0,75,3192
20,1,5,0,0,0,294.51,0.0,0.0,75,2788
21,1,5,0,0,0,292.22,0.0,0.0,75,2526
22,1,5,0,0,0,290.6,0.0,0.0,20,1814
23,1,5,0,0,0,289.9,0.0,0.0,1,1163
0,2,6,0,0,0,289.5,0.0,0.0,20,628
1,2,6,0,0,0,289.48,0.0,0.0,20,441
2,2,6,0,0,0,289.42,0.0,0.0,20,321
3,2,6,0,0,0,289.01,0.0,0.0,1,337
4,2,6,0,0,0,288.47,0.0,0.0,1,917
5,2,6,0,0,0,287.49,0.0,0.0,20,3160
6,2,6,0,0,0,287.13,0.0,0.0,20,6157
7,2,6,0,1,0,287.8,0.0,0.0,20,6442
8,2,6,0,1,0,288.54,0.0,0.0,40,6264
10,2,6,0,0,0,289.06,0.0,0.0,90,4831
10,2,6,0,0,0,289.06,0.0,0.0,90,4831
11,2,6,0,0,0,289.67,0.0,0.0,90,5082
12,2,6,0,0,0,289.63,0.0,0.0,90,5094
14,2,6,0,0,0,290.11,0.0,0.0,90,5297
14,2,6,0,0,0,290.06,0.0,0.0,90,5297
15,2,6,0,0,0,290.71,0.0,0.0,90,5649
16,2,6,0,1,0,290.68,0.0,0.0,75,6572
18,2,6,0,1,0,290.89,0.0,0.0,90,4689
18,2,6,0,1,0,290.57,0.0,0.0,90,4689
19,2,6,0,0,0,290.51,0.0,0.0,90,3538
20,2,6,0,0,0,290.05,0.0,0.0,75,3083
21,2,6,0,0,0,288.77,0.0,0.0,40,2799
22,2,6,0,0,0,288.38,0.0,0.0,75,1922
23,2,6,0,0,0,288.28,0.0,0.0,75,1169
0,3,6,0,0,0,288.15,0.0,0.0,75,664
1,3,6,0,0,0,287.72,0.0,0.0,75,393
2,3,6,0,0,0,287.36,0.0,0.0,90,291
3,3,6,0,0,0,287.17,0.0,0.0,90,353
4,3,6,0,0,0,286.69,0.0,0.0,75,930
5,3,6,0,0,0,286.05,0.0,0.0,75,3008
6,3,6,0,0,0,285.71,0.0,0.0,75,5485
7,3,6,0,1,0,286.46,0.0,0.0,75,6476
8,3,6,0,1,0,287.2,0.0,0.0,40,5613
10,3,6,0,0,0,289.13,0.0,0.0,75,4625
10,3,6,0,0,0,289.14,0.0,0.0,75,4625
11,3,6,0,0,0,290.08,0.0,0.0,75,4750
12,3,6,0,0,0,291.12,0.0,0.0,40,5047
14,3,6,0,0,0,292.73,0.0,0.0,40,5269
14,3,6,0,0,0,293.25,0.0,0.0,75,5269
15,3,6,0,0,0,294.42,0.0,0.0,40,5772
16,3,6,0,1,0,294.71,0.0,0.0,20,6339
18,3,6,0,1,0,295.46,0.0,0.0,1,4795
18,3,6,0,1,0,295.28,0.0,0.0,1,4795
19,3,6,0,0,0,295.07,0.0,0.0,1,3666
20,3,6,0,0,0,294.36,0.0,0.0,1,3184
21,3,6,0,0,0,291.67,0.0,0.0,20,3183
22,3,6,0,0,0,288.57,0.0,0.0,1,3268
23,3,6,0,0,0,287.63,0.0,0.0,1,2061
0,4,6,0,0,0,287.62,0.0,0.0,1,993
1,4,6,0,0,0,288.01,0.0,0.0,20,596
2,4,6,0,0,0,288.34,0.0,0.0,75,504
3,4,6,0,0,0,288.48,0.0,0.0,75,571
4,4,6,0,0,0,288.67,0.0,0.0,40,933
5,4,6,0,0,0,288.55,0.0,0.0,75,3016
6,4,6,0,0,0,288.61,0.0,0.0,75,5444
7,4,6,0,1,0,289.26,0.0,0.0,75,6459
8,4,6,0,1,0,290.74,0.0,0.0,75,5471
9,4,6,0,1,0,292.16,0.0,0.0,75,5126
10,4,6,0,0,0,292.64,0.0,0.0,90,4695
11,4,6,0,0,0,292.34,1.02,0.0,90,4991
12,4,6,0,0,0,292.07,0.25,0.0,90,5254
12,4,6,0,0,0,292.07,0.25,0.0,90,5254
13,4,6,0,0,0,291.7,0.76,0.0,90,5185
13,4,6,0,0,0,291.7,0.76,0.0,90,5185
14,4,6,0,0,0,291.69,2.68,0.0,90,5364
15,4,6,0,0,0,291.44,0.51,0.0,90,5723
15,4,6,0,0,0,291.44,0.51,0.0,90,5723
16,4,6,0,1,0,291.16,1.41,0.0,90,5933
16,4,6,0,1,0,291.16,1.41,0.0,90,5933
16,4,6,0,1,0,291.16,1.41,0.0,90,5933
17,4,6,0,1,0,291.36,0.0,0.0,90,5924
17,4,6,0,1,0,291.36,0.0,0.0,90,5924
18,4,6,0,1,0,291.5,0.0,0.0,90,4946
18,4,6,0,1,0,291.5,0.0,0.0,90,4946
19,4,6,0,0,0,291.62,0.0,0.0,75,3800
20,4,6,0,0,0,291.74,0.0,0.0,75,3023
21,4,6,0,0,0,290.68,0.0,0.0,75,3260
22,4,6,0,0,0,290.32,0.7,0.0,40,2685
23,4,6,0,0,0,289.77,0.0,0.0,1,1999
23,4,6,0,0,0,289.77,0.0,0.0,1,1999
0,5,6,1,0,0,289.47,0.0,0.0,90,1259
1,5,6,1,0,0,289.56,0.0,0.0,90,797
1,5,6,1,0,0,289.56,0.0,0.0,90,797
2,5,6,1,0,0,289.21,0.0,0.0,90,789
3,5,6,1,0,0,288.85,0.51,0.0,90,477
3,5,6,1,0,0,288.85,0.51,0.0,90,477
4,5,6,1,0,0,288.26,0.0,0.0,90,483
5,5,6,1,0,0,287.83,0.0,0.0,75,936
6,5,6,1,0,0,287.65,0.0,0.0,40,1625
6,5,6,1,0,0,287.65,0.0,0.0,40,1625
7,5,6,1,1,0,288.26,0.0,0.0,75,2415
8,5,6,1,1,0,289.17,0.0,0.0,75,3320
9,5,6,1,1,0,290.82,0.0,0.0,40,3957
10,5,6,1,0,0,292.11,0.0,0.0,40,4284
11,5,6,1,0,0,292.76,0.0,0.0,90,4669
12,5,6,1,0,0,292.54,0.0,0.0,90,4732
12,5,6,1,0,0,292.54,0.0,0.0,90,4732
12,5,6,1,0,0,292.54,0.0,0.0,90,4732
13,5,6,1,0,0,292.57,2.79,0.0,40,4968
13,5,6,1,0,0,292.57,2.79,0.0,40,4968
14,5,6,1,0,0,293.21,0.0,0.0,90,5104
15,5,6,1,0,0,293.88,0.0,0.0,75,4875
16,5,6,1,1,0,292.68,0.0,0.0,75,4805
17,5,6,1,1,0,292.4,1.52,0.0,75,4609
18,5,6,1,1,0,291.44,0.0,0.0,90,4333
18,5,6,1,1,0,291.44,0.0,0.0,90,4333
19,5,6,1,0,0,290.91,0.0,0.0,90,3619
19,5,6,1,0,0,290.91,0.0,0.0,90,3619
20,5,6,1,0,0,290.1,0.0,0.0,75,3491
21,5,6,1,0,0,289.55,0.0,0.0,90,3299
22,5,6,1,0,0,288.81,0.0,0.0,90,2944
23,5,6,1,0,0,288.04,0.0,0.0,75,2418
0,6,6,1,0,0,287.28,0.0,0.0,40,1648
1,6,6,1,0,0,286.59,0.0,0.0,1,913
2,6,6,1,0,0,286.2,0.0,0.0,1,704
3,6,6,1,0,0,285.7,0.9,0.0,20,369
4,6,6,1,0,0,285.59,0.0,0.0,20,364
5,6,6,1,0,0,285.6,0.0,0.0,1,555
6,6,6,1,0,0,285.69,0.0,0.0,1,1003
7,6,6,1,1,0,287.47,0.0,0.0,1,1372
8,6,6,1,1,0,289.62,0.0,0.0,1,2211
9,6,6,1,1,0,291.75,0.0,0.0,20,3126
10,6,6,1,0,0,293.7,0.0,0.0,40,3833
11,6,6,1,0,0,295.87,0.0,0.0,20,4397
12,6,6,1,0,0,297.5,0.0,0.0,40,4798
13,6,6,1,0,0,298.71,0.0,0.0,20,4656
14,6,6,1,0,0,299.63,0.0,0.0,40,4753
15,6,6,1,0,0,299.94,0.0,0.0,40,4582
16,6,6,1,1,0,299.73,0.0,0.0,40,4607
17,6,6,1,1,0,299.84,0.0,0.0,40,4549
18,6,6,1,1,0,299.07,0.0,0.0,20,4375
19,6,6,1,0,0,298.44,0.0,0.0,20,3634
20,6,6,1,0,0,296.94,0.0,0.0,20,2890
21,6,6,1,0,0,294.14,0.0,0.0,20,2796
22,6,6,1,0,0,292.26,0.0,0.0,20,2081
23,6,6,1,0,0,290.8,0.0,0.0,20,1256
0,0,6,0,0,0,289.26,0.0,0.0,1,650
1,0,6,0,0,0,288.23,0.0,0.0,1,435
2,0,6,0,0,0,287.97,0.0,0.0,1,320
3,0,6,0,0,0,288.24,0.0,0.0,20,343
4,0,6,0,0,0,288.31,0.0,0.0,75,906
5,0,6,0,0,0,288.55,0.0,0.0,40,2994
6,0,6,0,0,0,287.32,0.25,0.0,90,5188
6,0,6,0,0,0,287.32,0.25,0.0,90,5188
7,0,6,0,1,0,286.67,0.0,0.0,40,6592
8,0,6,0,1,0,287.51,0.0,0.0,20,5564
9,0,6,0,1,0,289.64,0.0,0.0,20,4879
10,0,6,0,0,0,290.89,0.0,0.0,20,4642
11,0,6,0,0,0,291.06,0.0,0.0,75,4618
12,0,6,0,0,0,291.13,0.0,0.0,90,4872
13,0,6,0,0,0,291.41,0.0,0.0,75,4809
14,0,6,0,0,0,292.32,0.0,0.0,75,5058
15,0,6,0,0,0,292.16,0.0,0.0,90,5519
16,0,6,0,1,0,293.15,0.0,0.0,75,6473
17,0,6,0,1,0,292.83,0.0,0.0,75,5975
18,0,6,0,1,0,292.77,0.0,0.0,40,4435
19,0,6,0,0,0,293.0,0.0,0.0,40,3377
20,0,6,0,0,0,291.98,0.0,0.0,40,2784
21,0,6,0,0,0,290.47,0.0,0.0,20,2654
22,0,6,0,0,0,289.23,0.0,0.0,20,1771
23,0,6,0,0,0,287.96,0.0,0.0,20,1095
0,1,6,0,0,0,286.86,0.0,0.0,1,636
1,1,6,0,0,0,285.86,0.0,0.0,1,388
2,1,6,0,0,0,285.05,0.0,0.0,1,297
3,1,6,0,0,0,284.18,0.0,0.0,1,337
4,1,6,0,0,0,282.82,0.0,0.0,1,896
5,1,6,0,0,0,282.22,0.0,0.0,20,3108
6,1,6,0,0,0,282.09,0.0,0.0,20,5694
7,1,6,0,1,0,284.18,0.0,0.0,1,6435
8,1,6,0,1,0,286.0,0.0,0.0,1,5711
9,1,6,0,1,0,288.03,0.0,0.0,1,5416
10,1,6,0,0,0,289.12,0.0,0.0,20,4603
11,1,6,0,0,0,290.3,0.0,0.0,20,4534
12,1,6,0,0,0,291.27,0.0,0.0,20,4808
13,1,6,0,0,0,292.17,0.0,0.0,20,5074
14,1,6,0,0,0,293.08,0.0,0.0,40,5422
15,1,6,0,0,0,293.79,0.0,0.0,20,5728
16,1,6,0,1,0,294.2,0.0,0.0,20,6295
17,1,6,0,1,0,294.54,0.0,0.0,40,6367
18,1,6,0,1,0,294.35,0.0,0.0,40,4757
19,1,6,0,0,0,293.97,0.0,0.0,75,3554
20,1,6,0,0,0,293.08,0.0,0.0,40,3011
21,1,6,0,0,0,290.8,0.0,0.0,40,2806
22,1,6,0,0,0,288.13,0.0,0.0,40,2485
23,1,6,0,0,0,286.8,0.0,0.0,40,2221
0,2,6,0,0,0,285.91,0.0,0.0,1,1612
1,2,6,0,0,0,284.52,0.0,0.0,1,481
2,2,6,0,0,0,283.9,0.0,0.0,1,350
3,2,6,0,0,0,283.8,0.0,0.0,1,357
4,2,6,0,0,0,283.43,0.0,0.0,1,936
5,2,6,0,0,0,283.52,0.0,0.0,1,3139
6,2,6,0,0,0,282.99,0.0,0.0,0,6154
7,2,6,0,1,0,285.14,0.0,0.0,0,6633
8,2,6,0,1,0,286.21,0.0,0.0,0,5841
9,2,6,0,1,0,288.47,0.0,0.0,12,5394
10,2,6,0,0,0,291.24,0.0,0.0,12,4558
11,2,6,0,0,0,292.73,0.0,0.0,20,5103
12,2,6,0,0,0,295.58,0.0,0.0,0,5180
13,2,6,0,0,0,296.27,0.0,0.0,0,5065
14,2,6,0,0,0,298.43,0.0,0.0,0,5618
15,2,6,0,0,0,299.13,0.0,0.0,0,5752
16,2,6,0,1,0,298.91,0.0,0.0,0,6566
17,2,6,0,1,0,298.81,0.0,0.0,0,6077
18,2,6,0,1,0,298.59,0.0,0.0,0,5037
19,2,6,0,0,0,297.26,0.0,0.0,0,3725
20,2,6,0,0,0,295.6,0.0,0.0,0,3169
21,2,6,0,0,0,294.25,0.0,0.0,8,2801
22,2,6,0,0,0,293.21,0.0,0.0,8,2383
23,2,6,0,0,0,292.61,0.0,0.0,8,1418
0,3,6,0,0,0,290.6,0.6,0.0,36,686
1,3,6,0,0,0,289.45,3.05,0.0,36,427
2,3,6,0,0,0,289.15,0.25,0.0,36,313
3,3,6,0,0,0,289.02,6.35,0.0,80,356
4,3,6,0,0,0,289.44,1.09,0.0,80,874
5,3,6,0,0,0,289.26,3.18,0.0,80,2966
6,3,6,0,0,0,289.79,10.05,0.0,68,5361
7,3,6,0,1,0,290.25,7.7,0.0,68,5656
8,3,6,0,1,0,290.95,0.9,0.0,68,5332
9,3,6,0,1,0,292.04,0.51,0.0,12,5302
10,3,6,0,0,0,294.15,0.0,0.0,12,4872
11,3,6,0,0,0,297.39,0.0,0.0,0,5098
12,3,6,0,0,0,299.28,0.0,0.0,8,5348
13,3,6,0,0,0,299.85,0.0,0.0,8,5058
14,3,6,0,0,0,300.76,0.0,0.0,8,5416
15,3,6,0,0,0,300.8,0.0,0.0,0,5862
16,3,6,0,1,0,301.01,0.0,0.0,0,6642
17,3,6,0,1,0,301.07,0.0,0.0,0,6323
18,3,6,0,1,0,300.57,0.0,0.0,0,5276
19,3,6,0,0,0,299.19,0.0,0.0,0,3688
20,3,6,0,0,0,298.18,0.0,0.0,0,3306
21,3,6,0,0,0,296.96,0.0,0.0,0,3155
22,3,6,0,0,0,296.1,0.0,0.0,0,2440
23,3,6,0,0,0,295.47,0.0,0.0,0,1406
0,4,6,0,0,0,294.89,0.0,0.0,0,831
1,4,6,0,0,0,294.26,0.0,0.0,0,506
2,4,6,0,0,0,293.89,0.0,0.0,0,419
3,4,6,0,0,0,293.62,0.0,0.0,0,369
4,4,6,0,0,0,293.17,0.0,0.0,0,839
5,4,6,0,0,0,293.05,0.0,0.0,0,2915
6,4,6,0,0,0,293.17,0.0,0.0,0,5423
7,4,6,0,1,0,294.15,0.0,0.0,0,6230
8,4,6,0,1,0,297.03,0.0,0.0,0,5567
9,4,6,0,1,0,298.85,0.0,0.0,0,5114
10,4,6,0,0,0,300.83,0.0,0.0,0,4925
